10000,5120,4880,3200
11632,6080,5552,3840
11472,6096,5376,3600
9136,5232,3904,3120
10320,5376,4944,3120
9872,5424,4448,3200
11328,6048,5280,3200
11200,5776,5424,5120
10960,6000,4960,3520
10640,5792,4848,2960
11216,6304,4912,3600
11696,6384,5312,5680
11040,5600,5440,3760
9632,4880,4752,2800
9872,5312,4560,2800
10912,5904,5008,2960
9968,5280,4688,2720
9968,5328,4640,4080
10208,4960,5248,4240
9024,4512,4512,3200
9584,5120,4464,2560
9760,4992,4768,2720
9888,5040,4848,3680
10128,5296,4832,3040
10064,5088,4976,3440
11040,5952,5088,3760
9872,4992,4880,2960
10256,5296,4960,4000
11216,5856,5360,5040
10160,5376,4784,3600
10912,5552,5360,3600
11744,5840,5904,5280
11392,5616,5776,3280
10896,5760,5136,3520
11248,5808,5440,3360
12240,5824,6416,3520
10448,5376,5072,3120
10192,5136,5056,2640
9680,5136,4544,3040
9632,5200,4432,3440
10496,5520,4976,2960
9936,5152,4784,4160
10288,4976,5312,3920
10224,5024,5200,3680
9408,4864,4544,3440
10704,5888,4816,3840
10768,5664,5104,3360
11360,5872,5488,3840
12080,6304,5776,4720
